Car ID,Train Name,Seq Number,Car Length Feet,Outbound Block
820,Train37_16279,39,73,SMF
821,Train37_16279,40,68,SNA
822,Train37_16279,41,73,SMF
823,Train37_16279,42,80,SAN
824,Train37_16279,43,65,SEA
825,Train37_16279,44,53,ONT
826,Train37_16279,45,49,SMF
827,Train37_16279,46,49,SMF
828,Train37_16279,47,42,PHL
829,Train37_16279,48,59,SAT
830,Train37_16279,49,59,SMF
831,Train37_16279,50,65,SMF
832,Train37_16279,51,59,ORD
833,Train37_16279,52,59,RDU
834,Train37_16279,53,57,SNA
835,Train37_16279,54,57,SNA
836,Train37_16279,55,51,SNA
837,Train37_16279,56,51,SNA
838,Train37_16279,57,55,BOS
839,Train37_16279,58,70,PHL
840,Train37_16279,59,59,ORD
841,Train37_16279,60,59,ORD
842,Train37_16279,61,42,SMF
843,Train37_16279,62,57,SMF
844,Train37_16279,63,57,ONT
845,Train37_16279,64,60,PDX
846,Train37_16279,65,68,PHL
847,Train37_16279,66,73,PHL
848,Train37_16279,67,73,PHL
849,Train37_16279,68,73,PHL
850,Train37_16279,69,73,PHL
851,Train37_16279,70,58,PDX
852,Train37_16279,71,57,ONT
853,Train37_16279,72,57,ONT
854,Train37_16279,73,57,ONT
855,Train37_16279,74,57,ONT
856,Train37_16279,75,57,ONT
857,Train37_16279,76,56,ONT
858,Train37_16279,77,56,SMF
859,Train37_16279,78,57,RDU
860,Train37_16279,79,57,SNA
861,Train37_16279,80,57,ONT
862,Train37_16279,81,67,SMF
863,Train37_16279,82,57,ONT
864,Train37_16279,83,81,SAN
865,Train37_16279,84,81,ATL
866,Train37_16279,85,59,PDX
867,Train37_16279,86,59,PDX
868,Train37_16279,87,68,PHL
869,Train37_16279,88,65,PHL
870,Train37_16279,89,65,PHL
871,Train37_16279,90,65,PHL
872,Train37_16279,91,65,PHL
873,Train37_16279,92,68,PHL
874,Train37_16279,93,49,RDU
875,Train37_16279,94,55,CLT
876,Train37_16279,95,70,DFW
877,Train37_16279,96,57,ONT
878,Train37_16279,97,57,YVR
879,Train37_16279,98,57,ONT
880,Train37_16279,99,57,ONT
881,Train37_16279,100,57,ONT
882,Train37_16279,101,57,ONT
883,Train37_16279,102,57,ONT
884,Train37_16279,103,57,ONT
885,Train37_16279,104,57,ONT
886,Train37_16279,105,57,ONT
887,Train37_16279,106,57,ONT
888,Train37_16279,107,80,SFO
889,Train37_16279,108,73,SMF
890,Train37_16279,109,73,SMF
891,Train37_16279,110,74,SMF
892,Train37_16279,111,60,SEA
893,Train37_16279,112,58,MCI
894,Train37_17932,1,53,DFW
895,Train37_17932,2,58,BOS
896,Train37_17932,3,55,DFW
897,Train37_17932,4,53,ONT
898,Train37_17932,5,67,PHL
899,Train37_17932,6,60,MCI
900,Train37_17932,7,67,PHL
901,Train37_17932,8,60,RDU
902,Train37_17932,9,44,SMF
903,Train37_17932,10,60,MCI
904,Train37_17932,11,42,SMF
905,Train37_17932,12,58,SAT
906,Train37_17932,13,58,SAT
907,Train37_17932,14,67,SMF
908,Train37_17932,15,42,RDU
909,Train37_17932,16,48,SNA
910,Train37_17932,17,51,SNA
911,Train37_17932,18,57,SAT
912,Train37_17932,19,65,BOS
913,Train37_17932,20,57,RDU
914,Train37_17932,21,66,ANC
915,Train37_17932,22,71,SMF
916,Train37_17932,23,58,BOS
917,Train37_17932,24,60,CLT
918,Train37_17932,25,49,SNA
919,Train37_17932,26,73,SMF
920,Train37_17932,27,68,PHL
921,Train37_17932,28,58,FLL
922,Train37_17932,29,59,FLL
923,Train37_17932,30,59,FLL
924,Train37_17932,31,59,FLL
925,Train37_17932,32,42,SMF
926,Train37_17932,33,42,SMF
927,Train37_17932,34,73,SMF
928,Train37_17932,35,43,RDU
929,Train37_17932,36,51,SNA
930,Train37_17932,37,68,PHL
931,Train37_17932,38,53,DFW
932,Train37_17932,39,43,RDU
933,Train37_17932,40,53,ONT
934,Train37_17932,41,49,SMF
935,Train37_17932,42,59,PDX
936,Train37_17932,43,43,SNA
937,Train37_17932,44,43,SNA
938,Train37_17932,45,43,SNA
939,Train37_17932,46,57,FLL
940,Train37_17932,47,59,PDX
941,Train37_17932,48,51,SNA
942,Train37_17932,49,51,SNA
943,Train37_17932,50,51,SNA
944,Train37_17932,51,60,RDU
945,Train37_17932,52,60,DTW
946,Train37_17932,53,60,DTW
947,Train37_17932,54,58,BOS
948,Train37_17932,55,59,PDX
949,Train37_17932,56,59,ORD
950,Train37_17932,57,73,PHL
951,Train37_17932,58,57,ONT
952,Train37_17932,59,57,FLL
953,Train37_17932,60,57,FLL
954,Train37_17932,61,66,SMF
955,Train37_17932,62,66,ONT
956,Train37_17932,63,57,FLL
957,Train37_17932,64,68,PHL
958,Train37_17932,65,65,PHL
959,Train37_17932,66,65,PHL
960,Train37_17932,67,65,PHL
961,Train37_17932,68,65,PHL
962,Train37_17932,69,65,PHL
963,Train37_17932,70,51,JFK
964,Train37_17932,71,68,RDU
965,Train37_17932,72,58,FLL
966,Train37_17932,73,70,SEA
967,Train37_17932,74,57,YVR
968,Train37_17932,75,57,SMF
969,Train37_17932,76,57,YVR
970,Train37_17932,77,60,PDX
971,Train37_17932,78,60,MCI
972,Train37_19548,1,60,SEA
973,Train37_19548,2,63,SNA
974,Train37_19548,3,55,DFW
975,Train37_19548,4,59,SMF
976,Train37_19548,5,59,PDX
977,Train37_19548,6,60,SMF
978,Train37_19548,7,80,CLT
979,Train37_19548,8,58,SEA
980,Train37_19548,9,58,RDU
981,Train37_19548,10,51,SMF
982,Train37_19548,11,63,MSP
983,Train37_19548,12,68,PHL
984,Train37_19548,13,65,DTW
985,Train37_19548,14,61,SNA
986,Train37_19548,15,59,SNA
987,Train37_19548,16,65,SNA
988,Train37_19548,17,68,PHL
989,Train37_19548,18,73,SMF
990,Train37_19548,19,65,SNA
991,Train37_19548,20,55,BOS
992,Train37_19548,21,55,BOS
993,Train37_19548,22,55,BOS
994,Train37_19548,23,55,BOS
995,Train37_19548,24,66,DFW
996,Train37_19548,25,68,SNA
997,Train37_19548,26,65,ORD
998,Train37_19548,27,56,PDX
999,Train37_19548,28,59,PDX
1000,Train37_19548,29,59,PDX
1001,Train37_19548,30,59,PDX
1002,Train37_19548,31,69,SNA
1003,Train37_19548,32,59,SNA
1004,Train37_19548,33,57,SNA
1005,Train37_19548,34,57,SNA
1006,Train37_19548,35,57,SNA
1007,Train37_19548,36,57,SNA
1008,Train37_19548,37,54,BOS
1009,Train37_19548,38,60,SNA
1010,Train37_19548,39,58,BOS
1011,Train37_19548,40,58,BOS
1012,Train37_19548,41,70,PHL
1013,Train37_19548,42,60,SEA
1014,Train37_19548,43,60,SNA
1015,Train37_19548,44,60,SNA
1016,Train37_19548,45,60,SNA
1017,Train37_19548,46,60,SNA
1018,Train37_19548,47,60,SNA
1019,Train37_19548,48,60,SNA
1020,Train37_19548,49,60,SNA
1021,Train37_19548,50,60,SNA
1022,Train37_19548,51,60,SNA
1023,Train37_19548,52,66,RDU
1024,Train37_19548,53,68,RDU
1025,Train37_19548,54,68,PHL
1026,Train37_19548,55,68,PHL
1027,Train37_19548,56,68,PHL
1028,Train37_19548,57,65,PHL
1029,Train37_19548,58,49,SAN
1030,Train37_19548,59,51,AUS
1031,Train37_19548,60,60,SNA
1032,Train37_19548,61,60,SNA
1033,Train37_19548,62,57,RDU
1034,Train37_19548,63,72,SMF
1035,Train37_19548,64,60,PDX
1036,Train37_19548,65,88,SNA
1037,Train37_19548,66,88,SNA
1038,Train37_19548,67,88,SNA
1039,Train37_19548,68,88,SNA
1040,Train37_19548,69,88,SNA
1041,Train37_20433,1,56,DTW
1042,Train37_20433,2,56,DTW
1043,Train37_20433,3,56,DTW
1044,Train37_20433,4,57,SNA
1045,Train37_20433,5,53,SMF
1046,Train37_20433,6,53,SMF
1047,Train37_20433,7,59,SNA
1048,Train37_20433,8,53,SMF
1049,Train37_20433,9,58,FLL
1050,Train37_20433,10,58,MCI
1051,Train37_20433,11,58,FLL
1052,Train37_20433,12,60,MCI
1053,Train37_20433,13,60,RDU
1054,Train37_20433,14,44,SNA
1055,Train37_20433,15,60,MCI
1056,Train37_20433,16,60,MCI
1057,Train37_20433,17,58,SEA
1058,Train37_20433,18,60,MCI
1059,Train37_20433,19,58,SEA
1060,Train37_20433,20,42,SMF
1061,Train37_20433,21,60,SNA
1062,Train37_20433,22,59,SNA
1063,Train37_20433,23,60,SNA
1064,Train37_20433,24,53,SAN
1065,Train37_20433,25,51,SNA
1066,Train37_20433,26,51,SMF
1067,Train37_20433,27,65,FLL
1068,Train37_20433,28,69,SNA
1069,Train37_20433,29,51,SMF
1070,Train37_20433,30,49,SMF
1071,Train37_20433,31,47,SMF
1072,Train37_20433,32,57,CLT
1073,Train37_20433,33,60,CLT
1074,Train37_20433,34,58,ORD
1075,Train37_20433,35,60,RDU
1076,Train37_20433,36,68,PHL
1077,Train37_20433,37,60,CLT
1078,Train37_20433,38,55,BOS
1079,Train37_20433,39,55,BOS
1080,Train37_20433,40,55,BOS
1081,Train37_20433,41,55,BOS
1082,Train37_20433,42,55,BOS
1083,Train37_20433,43,59,CLT
1084,Train37_20433,44,42,SMF
1085,Train37_20433,45,55,BOS
1086,Train37_20433,46,55,BOS
1087,Train37_20433,47,55,BOS
1088,Train37_20433,48,55,BOS
1089,Train37_20433,49,55,BOS
1090,Train37_20433,50,55,BOS
1091,Train37_20433,51,66,ANC
1092,Train37_20433,52,55,BOS
1093,Train37_20433,53,73,SMF
1094,Train37_20433,54,53,DFW
1095,Train37_20433,55,53,DFW
1096,Train37_20433,56,49,SMF
1097,Train37_20433,57,44,SMF
1098,Train37_20433,58,59,PDX
1099,Train37_20433,59,59,SNA
1100,Train37_20433,60,59,PDX
1101,Train37_20433,61,59,PDX
1102,Train37_20433,62,59,PDX
1103,Train37_20433,63,54,BOS
1104,Train37_20433,64,60,RDU
1105,Train37_20433,65,60,RDU
1106,Train37_20433,66,55,BOS
1107,Train37_20433,67,55,BOS
1108,Train37_20433,68,55,BOS
1109,Train37_20433,69,55,BOS
1110,Train37_20433,70,55,BOS
1111,Train37_20433,71,55,BOS
1112,Train37_20433,72,55,BOS
1113,Train37_20433,73,55,BOS
1114,Train37_20433,74,59,CLT
1115,Train37_20433,75,55,RDU
1116,Train37_20433,76,60,SNA
1117,Train37_20433,77,55,SNA
1118,Train37_20433,78,68,PHL
1119,Train37_20433,79,68,PHL
1120,Train37_20433,80,43,SNA
1121,Train37_20433,81,65,PHL
1122,Train37_20433,82,65,PHL
1123,Train37_20433,83,55,BOS
1124,Train37_20433,84,55,BOS
1125,Train37_20433,85,59,PDX
1126,Train37_20433,86,59,PDX
1127,Train37_20433,87,73,SMF
1128,Train37_20433,88,73,SMF
1129,Train37_20433,89,74,SMF
1130,Train37_20433,90,74,SMF
1131,Train37_20433,91,65,RDU
1132,Train37_20433,92,88,SNA
1133,Train37_20433,93,88,SNA
1134,Train37_20433,94,88,SNA
1135,Train37_20433,95,45,SMF
1136,Train37_20433,96,45,SMF
1137,Train37_20433,97,53,SMF
1138,Train37_22118,1,50,SMF
1139,Train37_22118,2,57,SNA
1140,Train37_22118,3,60,SEA
1141,Train37_22118,4,60,SEA
1142,Train37_22118,5,60,CLT
1143,Train37_22118,6,66,SMF
1144,Train37_22118,7,60,MCI
1145,Train37_22118,8,58,PHX
1146,Train37_22118,9,60,PDX
1147,Train37_22118,10,60,PDX
1148,Train37_22118,11,51,SNA
1149,Train37_22118,12,58,FLL
1150,Train37_22118,13,65,FLL
1151,Train37_22118,14,65,FLL
1152,Train37_22118,15,65,ORD
1153,Train37_22118,16,60,CLT
1154,Train37_22118,17,66,YYZ
1155,Train37_22118,18,59,CLT
1156,Train37_22118,19,59,CLT
1157,Train37_22118,20,59,CLT
1158,Train37_22118,21,59,CLT
1159,Train37_22118,22,58,FLL
1160,Train37_22118,23,60,CLT
1161,Train37_22118,24,60,CLT
1162,Train37_22118,25,65,DTW
1163,Train37_22118,26,65,DTW
1164,Train37_22118,27,66,YYZ
1165,Train37_22118,28,66,YYZ
1166,Train37_22118,29,60,CLT
1167,Train37_22118,30,59,FLL
1168,Train37_22118,31,59,FLL
1169,Train37_22118,32,59,FLL
1170,Train37_22118,33,55,BOS
1171,Train37_22118,34,55,BOS
1172,Train37_22118,35,55,BOS
1173,Train37_22118,36,55,BOS
1174,Train37_22118,37,55,BOS
1175,Train37_22118,38,73,SMF
1176,Train37_22118,39,51,SNA
1177,Train37_22118,40,95,SMF
1178,Train37_22118,41,71,MIA
1179,Train37_22118,42,71,MIA
1180,Train37_22118,43,59,SEA
1181,Train37_22118,44,57,PDX
1182,Train37_22118,45,51,SNA
1183,Train37_22118,46,58,RDU
1184,Train37_22118,47,58,BOS
1185,Train37_22118,48,60,RDU
1186,Train37_22118,49,60,RDU
1187,Train37_22118,50,55,BOS
1188,Train37_22118,51,70,DFW
1189,Train37_22118,52,70,DFW
1190,Train37_22118,53,61,JFK
1191,Train37_22118,54,60,SNA
1192,Train37_22118,55,55,JFK
1193,Train37_22118,56,65,DFW
1194,Train37_22118,57,71,DFW
1195,Train37_22118,58,71,PHL
1196,Train37_22118,59,71,DFW
1197,Train37_22118,60,71,DFW
1198,Train37_22118,61,61,CLT
1199,Train37_22118,62,58,ATL
1200,Train37_22118,63,81,SAN
1201,Train37_22118,64,81,SAN
1202,Train37_22118,65,81,SAN
1203,Train37_22118,66,81,SAN
1204,Train37_22118,67,60,SEA
1205,Train37_22118,68,81,SAN
1206,Train37_23535,1,53,DFW
1207,Train37_23535,2,63,SNA
1208,Train37_23535,3,56,DTW
1209,Train37_23535,4,56,DTW
1210,Train37_23535,5,56,DTW
1211,Train37_23535,6,56,DTW
1212,Train37_23535,7,42,RDU
1213,Train37_23535,8,43,RDU
1214,Train37_23535,9,66,SMF
1215,Train37_23535,10,66,DFW
1216,Train37_23535,11,58,SEA
1217,Train37_23535,12,42,FLL
1218,Train37_23535,13,59,SNA
1219,Train37_23535,14,56,SNA
1220,Train37_23535,15,59,ANC
1221,Train37_23535,16,66,SMF
1222,Train37_23535,17,66,SMF
1223,Train37_23535,18,60,RDU
1224,Train37_23535,19,66,ANC
1225,Train37_23535,20,66,YYZ
1226,Train37_23535,21,59,CLT
1227,Train37_23535,22,58,BOS
1228,Train37_23535,23,59,CLT
1229,Train37_23535,24,60,CLT
1230,Train37_23535,25,66,DFW
1231,Train37_23535,26,60,CLT
1232,Train37_23535,27,68,MSP
1233,Train37_23535,28,59,FLL
1234,Train37_23535,29,55,BOS
1235,Train37_23535,30,55,BOS
1236,Train37_23535,31,55,BOS
1237,Train37_23535,32,55,BOS
1238,Train37_23535,33,55,BOS
1239,Train37_23535,34,55,BOS
1240,Train37_23535,35,55,BOS
1241,Train37_23535,36,55,SNA
1242,Train37_23535,37,65,JFK
1243,Train37_23535,38,45,SNA
1244,Train37_23535,39,59,SNA
1245,Train37_23535,40,55,BOS
1246,Train37_23535,41,55,BOS
1247,Train37_23535,42,55,BOS
1248,Train37_23535,43,55,BOS
1249,Train37_23535,44,58,BOS
1250,Train37_23535,45,44,SMF
1251,Train37_23535,46,44,SMF
1252,Train37_23535,47,57,SNA
1253,Train37_23535,48,59,SNA
1254,Train37_23535,49,42,SMF
1255,Train37_23535,50,42,SMF
1256,Train37_23535,51,59,CLE
1257,Train37_23535,52,61,CLT
1258,Train37_23535,53,59,PDX
1259,Train37_23535,54,58,ATL
1260,Train37_23535,55,66,SMF
1261,Train37_23535,56,66,SMF
1262,Train37_23535,57,66,SMF
1263,Train37_23535,58,66,SMF
1264,Train37_23535,59,66,SMF
1265,Train37_23535,60,81,PDX
1266,Train37_23535,61,55,CLT
1267,Train37_23535,62,60,SNA
1268,Train37_23535,63,60,SNA
1269,Train37_23535,64,60,SNA
1270,Train37_23535,65,80,SNA
1271,Train37_23535,66,60,PDX
1272,Train37_23535,67,45,SMF
1273,Train37_23535,68,45,DFW
1274,Train37_23535,69,45,SMF
1275,Train37_23535,70,45,DFW
1276,Train37_23535,71,88,SNA
1277,Train37_23535,72,53,SMF
1278,Train37_25266,1,57,SNA
1279,Train37_25266,2,53,PDX
1280,Train37_25266,3,59,PDX
1281,Train37_25266,4,59,PDX
1282,Train37_25266,5,53,SMF
1283,Train37_25266,6,43,SNA
1284,Train37_25266,7,60,PDX
1285,Train37_25266,8,55,MIA
1286,Train37_25266,9,49,SNA
1287,Train37_25266,10,65,SNA
1288,Train37_25266,11,65,SNA
1289,Train37_25266,12,58,BOS
1290,Train37_25266,13,73,SMF
1291,Train37_25266,14,73,SMF
1292,Train37_25266,15,73,SMF
1293,Train37_25266,16,59,FLL
1294,Train37_25266,17,59,FLL
1295,Train37_25266,18,59,FLL
1296,Train37_25266,19,55,MIA
1297,Train37_25266,20,55,BOS
1298,Train37_25266,21,55,BOS
1299,Train37_25266,22,55,BOS
1300,Train37_25266,23,55,BOS
1301,Train37_25266,24,55,BOS
1302,Train37_25266,25,55,BOS
1303,Train37_25266,26,55,BOS
1304,Train37_25266,27,73,SMF
1305,Train37_25266,28,56,PHX
1306,Train37_25266,29,55,SNA
1307,Train37_25266,30,59,CLT
1308,Train37_25266,31,58,CLT
1309,Train37_25266,32,55,SNA
1310,Train37_25266,33,45,SNA
1311,Train37_25266,34,49,PHX
1312,Train37_25266,35,59,CLT
1313,Train37_25266,36,57,SNA
1314,Train37_25266,37,57,SNA
1315,Train37_25266,38,57,SNA
1316,Train37_25266,39,57,SNA
1317,Train37_25266,40,57,SNA
1318,Train37_25266,41,58,BOS
1319,Train37_25266,42,58,BOS
1320,Train37_25266,43,59,JFK
1321,Train37_25266,44,55,BOS
1322,Train37_25266,45,55,BOS
1323,Train37_25266,46,55,BOS
1324,Train37_25266,47,55,BOS
1325,Train37_25266,48,42,SNA
1326,Train37_25266,49,81,SAN
1327,Train37_25266,50,55,BOS
1328,Train37_25266,51,71,SMF
1329,Train37_25266,52,71,SMF
1330,Train37_25266,53,71,SMF
1331,Train37_25266,54,71,SMF
1332,Train37_25266,55,72,SMF
1333,Train37_25266,56,74,DTW
1334,Train37_26166,1,50,SNA
1335,Train37_26166,2,59,SNA
1336,Train37_26166,3,53,SMF
1337,Train37_26166,4,64,MCI
1338,Train37_26166,5,59,RDU
1339,Train37_26166,6,58,MCI
1340,Train37_26166,7,58,MCI
1341,Train37_26166,8,58,MCI
1342,Train37_26166,9,58,MCI
1343,Train37_26166,10,58,MCI
1344,Train37_26166,11,60,SEA
1345,Train37_26166,12,58,MCI
1346,Train37_26166,13,60,ANC
1347,Train37_26166,14,44,SNA
1348,Train37_26166,15,60,MCI
1349,Train37_26166,16,58,SEA
1350,Train37_26166,17,58,SEA
1351,Train37_26166,18,58,SEA
1352,Train37_26166,19,58,SEA
1353,Train37_26166,20,58,MEM
1354,Train37_26166,21,55,CLT
1355,Train37_26166,22,46,SNA
1356,Train37_26166,23,61,MCI
1357,Train37_26166,24,60,PDX
1358,Train37_26166,25,60,SNA
1359,Train37_26166,26,70,FLL
1360,Train37_26166,27,58,BOS
1361,Train37_26166,28,49,DTW
1362,Train37_26166,29,42,SMF
1363,Train37_26166,30,66,DFW
1364,Train37_26166,31,59,FLL
1365,Train37_26166,32,54,SEA
1366,Train37_26166,33,73,SMF
1367,Train37_26166,34,60,SNA
1368,Train37_26166,35,49,SMF
1369,Train37_26166,36,49,SMF
1370,Train37_26166,37,57,FLL
1371,Train37_26166,38,45,SNA
1372,Train37_26166,39,45,SNA
1373,Train37_26166,40,45,SNA
1374,Train37_26166,41,60,IND
1375,Train37_26166,42,59,PDX
1376,Train37_26166,43,59,PDX
1377,Train37_26166,44,59,PDX
1378,Train37_26166,45,53,CLT
1379,Train37_26166,46,59,PDX
1380,Train37_26166,47,60,SMF
1381,Train37_26166,48,58,BOS
1382,Train37_26166,49,60,RDU
1383,Train37_26166,50,60,SMF
1384,Train37_26166,51,58,RDU
1385,Train37_26166,52,58,RDU
1386,Train37_26166,53,58,SMF
1387,Train37_26166,54,60,SMF
1388,Train37_26166,55,55,RDU
1389,Train37_26166,56,59,PDX
1390,Train37_26166,57,62,DFW
1391,Train37_26166,58,56,SAT
1392,Train37_26166,59,56,SAT
1393,Train37_26166,60,56,SAT
1394,Train37_26166,61,73,DFW
1395,Train37_26166,62,73,DFW
1396,Train37_26166,63,73,DFW
1397,Train37_26166,64,73,DFW
1398,Train37_26166,65,60,RDU
1399,Train37_26166,66,68,RDU
1400,Train37_26166,67,59,MEM
1401,Train37_26166,68,57,FLL
1402,Train37_26166,69,57,MEM
1403,Train37_26166,70,57,SAT
1404,Train37_26166,71,58,MEM
1405,Train37_26166,72,58,ATL
1406,Train37_26166,73,53,CLT
1407,Train37_26166,74,66,ONT
1408,Train37_26166,75,66,ONT
1409,Train37_26166,76,66,ONT
1410,Train37_26166,77,66,BWI
1411,Train37_26166,78,66,BWI
1412,Train37_26166,79,66,SMF
1413,Train37_26166,80,66,BWI
1414,Train37_26166,81,58,PHX
1415,Train37_26166,82,80,SAN
1416,Train37_26166,83,46,SNA
1417,Train37_26166,84,70,FLL
1418,Train37_26166,85,71,SMF
1419,Train37_26166,86,42,SNA
1420,Train37_26166,87,61,MCI
1421,Train37_26166,88,59,SMF
1422,Train37_26166,89,45,SMF
1423,Train37_26166,90,45,SMF
1424,Train37_26166,91,45,SMF
1425,Train37_26166,92,46,FLL
1426,Train37_26166,93,53,SMF
1427,Train37_26166,94,59,SMF
1428,Train37_26166,95,53,SMF
1429,Train37_27828,1,53,SMF
1430,Train37_27828,2,53,SMF
1431,Train37_27828,3,53,SMF
1432,Train37_27828,4,53,SMF
1433,Train37_27828,5,57,SNA
1434,Train37_27828,6,53,SMF
1435,Train37_27828,7,53,SMF
1436,Train37_27828,8,53,SMF
1437,Train37_27828,9,43,FLL
1438,Train37_27828,10,68,PDX
1439,Train37_27828,11,43,FLL
1440,Train37_27828,12,43,FLL
1441,Train37_27828,13,66,SMF
1442,Train37_27828,14,58,PDX
1443,Train37_27828,15,57,CLT
1444,Train37_27828,16,51,PDX
1445,Train37_27828,17,59,CLT
1446,Train37_27828,18,59,CLT
1447,Train37_27828,19,59,CLT
1448,Train37_27828,20,65,SNA
1449,Train37_27828,21,66,SMF
1450,Train37_27828,22,60,CLT
1451,Train37_27828,23,60,CLT
1452,Train37_27828,24,60,CLT
1453,Train37_27828,25,60,CLT
1454,Train37_27828,26,59,CLT
1455,Train37_27828,27,60,CLT
1456,Train37_27828,28,59,CLT
1457,Train37_27828,29,59,CLT
1458,Train37_27828,30,60,CLT
1459,Train37_27828,31,60,CLT
1460,Train37_27828,32,60,CLT
1461,Train37_27828,33,60,CLT
1462,Train37_27828,34,60,CLT
1463,Train37_27828,35,60,CLT
1464,Train37_27828,36,60,CLT
1465,Train37_27828,37,60,CLT
1466,Train37_27828,38,60,CLT
1467,Train37_27828,39,60,CLT
1468,Train37_27828,40,65,MSP
1469,Train37_27828,41,57,SNA
1470,Train37_27828,42,68,MSP
1471,Train37_27828,43,73,DFW
1472,Train37_27828,44,58,CLT
1473,Train37_27828,45,58,CLT
1474,Train37_27828,46,53,SMF
1475,Train37_27828,47,60,CLT
1476,Train37_27828,48,58,RDU
1477,Train37_27828,49,60,RDU
1478,Train37_27828,50,60,RDU
1479,Train37_27828,51,42,SMF
1480,Train37_27828,52,51,SMF
1481,Train37_27828,53,51,SMF
1482,Train37_27828,54,58,CLT
1483,Train37_27828,55,58,CLT
1484,Train37_27828,56,58,CLT
1485,Train37_27828,57,57,SMF
1486,Train37_27828,58,57,SMF
1487,Train37_27828,59,58,CLT
1488,Train37_27828,60,58,CLT
1489,Train37_27828,61,58,CLT
1490,Train37_27828,62,61,CLT
1491,Train37_27828,63,52,YYZ
1492,Train37_27828,64,71,SMF
1493,Train37_27828,65,73,ONT
1494,Train37_27828,66,74,DFW
1495,Train37_27828,67,60,CLT
1496,Train37_27828,68,58,CLT
1497,Train37_27828,69,60,CLT
1498,Train37_27828,70,88,SNA
1499,Train37_27828,71,88,SNA
1500,Train37_27828,72,45,SMF
1501,Train37_27828,73,45,SMF
1502,Train37_27828,74,45,SMF
1503,Train37_27828,75,45,SMF
1504,Train37_27828,76,45,SMF
1505,Train37_27828,77,88,SNA
1506,Train37_27828,78,53,JFK
1507,Train37_28655,1,53,DFW
1508,Train37_28655,2,58,PDX
1509,Train37_28655,3,63,SNA
1510,Train37_28655,4,55,PDX
1511,Train37_28655,5,57,PDX
1512,Train37_28655,6,43,SNA
1513,Train37_28655,7,58,FLL
1514,Train37_28655,8,58,FLL
1515,Train37_28655,9,57,SMF
1516,Train37_28655,10,44,SMF
1517,Train37_28655,11,60,SMF
1518,Train37_28655,12,68,SNA
1519,Train37_28655,13,56,SAT
1520,Train37_28655,14,65,FLL
1521,Train37_28655,15,55,SMF
1522,Train37_28655,16,59,FLL
1523,Train37_28655,17,80,CLT
1524,Train37_28655,18,73,SMF
1525,Train37_28655,19,64,PDX
1526,Train37_28655,20,55,CLT
1527,Train37_28655,21,56,CLT
1528,Train37_28655,22,55,CLT
1529,Train37_28655,23,58,YVR
1530,Train37_28655,24,56,CLT
1531,Train37_28655,25,56,CLT
1532,Train37_28655,26,44,SMF
1533,Train37_28655,27,57,SNA
1534,Train37_28655,28,57,SNA
1535,Train37_28655,29,57,SNA
1536,Train37_28655,30,57,SNA
1537,Train37_28655,31,59,DTW
1538,Train37_28655,32,57,ONT
1539,Train37_28655,33,57,ONT
1540,Train37_28655,34,57,ONT
1541,Train37_28655,35,57,ONT
1542,Train37_28655,36,57,ONT
1543,Train37_28655,37,56,ONT
1544,Train37_28655,38,57,ONT
1545,Train37_28655,39,60,PDX
1546,Train37_28655,40,57,ONT
1547,Train37_28655,41,57,ONT
1548,Train37_28655,42,57,ONT
1549,Train37_28655,43,57,ONT
1550,Train37_28655,44,57,ONT
1551,Train37_28655,45,57,ONT
1552,Train37_28655,46,57,ONT
1553,Train37_28655,47,57,ONT
1554,Train37_28655,48,57,ONT
1555,Train37_28655,49,57,ONT
1556,Train37_28655,50,57,ONT
1557,Train37_28655,51,71,SMF
1558,Train37_28655,52,71,SMF
1559,Train37_28655,53,80,PDX
1560,Train37_29771,1,53,DTW
1561,Train37_29771,2,56,DTW
1562,Train37_29771,3,53,DTW
1563,Train37_29771,4,53,DTW
1564,Train37_29771,5,56,DTW
1565,Train37_29771,6,58,FLL
1566,Train37_29771,7,56,DTW
1567,Train37_29771,8,58,FLL
1568,Train37_29771,9,58,FLL
1569,Train37_29771,10,58,FLL
1570,Train37_29771,11,58,FLL
1571,Train37_29771,12,58,FLL
1572,Train37_29771,13,58,FLL
1573,Train37_29771,14,58,FLL
1574,Train37_29771,15,60,ANC
1575,Train37_29771,16,58,SEA
1576,Train37_29771,17,91,FLL
1577,Train37_29771,18,60,CLE
1578,Train37_29771,19,81,SNA
1579,Train37_29771,20,65,MSP
1580,Train37_29771,21,65,SNA
1581,Train37_29771,22,65,SNA
1582,Train37_29771,23,58,FLL
1583,Train37_29771,24,60,RDU
1584,Train37_29771,25,49,SNA
1585,Train37_29771,26,59,FLL
1586,Train37_29771,27,57,DFW
1587,Train37_29771,28,73,SMF
1588,Train37_29771,29,49,SMF
1589,Train37_29771,30,49,SMF
1590,Train37_29771,31,56,CLT
1591,Train37_29771,32,56,CLT
1592,Train37_29771,33,48,SMF
1593,Train37_29771,34,59,CLT
1594,Train37_29771,35,59,CLT
1595,Train37_29771,36,55,CLT
1596,Train37_29771,37,58,CLT
1597,Train37_29771,38,56,CLT
1598,Train37_29771,39,65,DTW
1599,Train37_29771,40,65,SNA
1600,Train37_29771,41,43,SNA
1601,Train37_29771,42,43,SNA
1602,Train37_29771,43,51,SNA
1603,Train37_29771,44,58,AUS
1604,Train37_29771,45,58,AUS
